Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68
20100107,54.98,79.2,NaN,35.09,315.75,182.09,44.9,41.41,50.7,53.6,21.85,26.31,22.1,9.73,25.87,15.86,73.09,53.53,142.95,83.1,39.63,42.48,38.7,48.55,110.82,73.78,34.97,62,41.63,22.83,132.43,44.32,30.9,112.85,30.32,32.42,100.36,NaN,33.36,87.76,25.41,37.7,33.73,108.73,NaN,39.45,46.46,95.2,135,NaN,40.72,29.95,61.67,35.95,45.65,40.46,121.28,72.49,32.38,57.57,14.88,27.3,22.09,24.83,30.29,29.16,55.79
20100108,55.58,78.35,NaN,34.12,323.25,185.69,43.9,41.75,49.95,54.05,22.13,26.45,22.13,9.85,26.24,15.95,73.63,54.35,141.16,84.05,39.96,42.61,38.5,49.29,111.37,73.92,35.29,62.35,41.32,22.74,133.28,44.91,31.37,111.25,30.21,32.69,99.32,NaN,33.14,88.32,25.97,36.75,33.4,109.11,NaN,39.72,47.19,94.2,132.75,NaN,40.93,30.28,61.17,36.91,46.15,40.13,118.08,71.91,32.86,57.96,14.79,27.76,22.24,24.74,30.34,29.15,57.78
20100111,55.8,78.1,NaN,34.87,317.25,183.51,44.1,41.66,50.2,54.52,22.37,26.37,22.49,9.94,26.47,16.09,73.44,53.95,141.13,84.05,40.22,42.68,38.3,49.62,112.85,73.84,35.21,62.09,41.54,22.75,133.01,44.74,31.47,111.1,30.18,32.51,100.2,NaN,33.03,88.32,25.87,36.8,33.26,109.27,NaN,39.85,46.75,94.72,134.25,NaN,40.54,30.09,61.27,36.79,46.55,40.39,115.92,71.01,32.67,57.88,14.8,28.08,22.15,24.81,30.52,29.09,56.94
20100112,54.12,80.35,NaN,33.14,332.75,176.08,46.1,40.97,51.75,53.84,21.57,25.89,22.09,10.01,25.96,15.97,72.27,52.83,135.48,87.4,39.47,41.61,40.1,47.8,110.49,73.38,34.39,61.39,40.76,22.36,131.46,43.71,30.28,115.2,29.96,31.9,101.88,NaN,33.65,90.72,24.86,38.35,34.17,108.2,NaN,39.1,45.09,96.92,138.45,NaN,39.63,29.38,59.67,35.18,45.81,39.64,119.56,71.71,32.01,57.01,14.58,27.84,21.9,24.96,30.29,28.7,55.49
20100113,55.55,78.25,NaN,35.07,313.75,177.46,45.9,41.1,51.5,54.32,21.93,26.16,22.27,10.07,26.19,16.09,72.05,53.81,139.96,84.45,39.87,41.09,41.25,48.31,111.54,73.58,34.83,62.21,41.61,22.75,133.18,44.8,31.34,111.2,30.17,32.6,99.68,NaN,33.08,88.72,25.21,37.7,33.29,109.16,NaN,39.74,46.85,94.36,133.35,NaN,39.21,30.16,60.97,35.82,46.49,40.53,117.88,71.13,32.41,57.23,14.75,27.96,22.12,25.15,30.71,29.04,56.31
20100114,56.01,77.7,NaN,34.94,314.75,176.08,46.1,40.99,51.75,54.76,22.23,26.24,22.3,10.22,26.21,16.14,70.64,53.29,141.88,83.15,40.06,40.74,41.8,48.05,112.03,73.68,34.75,62.45,41.45,23.1,133.44,44.93,31.51,110.45,29.97,32.85,98.68,NaN,32.92,87.72,25.25,38.35,33.01,109.47,NaN,39.96,47.37,93.72,131.85,NaN,39.06,30.34,61.57,35.16,46.39,40.49,115,70.19,31.99,57.4,14.82,27.96,22.18,25.07,31,29.04,55.59
20100115,54.07,80.25,NaN,33.95,322.5,169.41,47.7,40.5,52.9,53.85,21.72,25.84,21.77,10.2,25.67,15.98,69.7,52.56,134.73,87.45,38.75,40.06,43.1,46.87,110.86,73.32,34.28,61.51,41.03,22.58,131.61,43.8,30.12,114.7,29.82,32.02,101.36,NaN,33.64,90.68,24.38,39.15,34.11,108.18,NaN,39.07,45.36,96.44,137.25,NaN,38.4,29.46,59.57,34.58,45.33,40.15,118.04,71.15,31.74,56.92,14.51,27.58,21.86,24.94,30.78,28.74,54.43
20100119,56.07,77.4,NaN,36.38,300.5,178.28,45,41.35,50.8,54.41,22.07,25.87,21.92,10.19,25.86,16.22,70.78,53.32,139.2,84.5,39.25,41.38,40.45,47.14,111.52,73.36,34.78,62.68,41.94,22.82,133.33,44.88,31.44,110.4,30.17,33.05,97.92,NaN,32.84,88.44,24.77,37.7,32.88,109.6,NaN,40.06,47.8,92.76,129.75,NaN,38.93,30.58,60.87,35.75,46.36,41.06,111.28,69.26,32.28,57.46,14.7,27.9,22.25,25.1,31.56,29.14,55.5
20100120,54.37,79.55,NaN,35,311.5,167.51,47.9,40.32,53.15,52.94,21.36,25.26,21.25,9.96,25,15.94,68.62,52.34,138.63,84.7,37.84,39.75,43.65,45.18,108.94,73.23,33.84,61.74,41.46,23.13,132.26,44.18,30.39,113.4,29.95,32.25,100.72,NaN,33.48,88.76,24.62,38.9,33.86,108.43,NaN,39.21,45.81,95.44,135.3,NaN,37.89,29.74,60.67,34.66,44.79,40.55,111.24,69.55,31.67,56.53,14.66,27.45,21.88,24.9,31.28,28.73,53.95
20100121,51.35,83.95,NaN,31.92,338,152.12,52.4,39.06,56.35,51.74,20.58,24.72,20.58,10.01,24.3,15.43,65.29,50.23,128.41,91.15,36.44,38.22,46.75,43.2,107.37,71.84,32.98,60.69,40.15,23.09,130.5,42.99,28.93,118.7,29.6,31.38,103.04,NaN,34.76,93.04,24.46,42.5,35.83,106.24,NaN,37.68,43.41,98.6,141.9,NaN,37.24,28.66,57.77,31.32,43.27,39.26,117.28,71.39,30.21,55.33,14.23,26.78,21.64,24.52,30.57,28.35,50.58
20100122,47.84,89.5,NaN,29.53,361.75,141.33,55.9,38.16,58.8,50.67,20.12,24.2,20.19,9.9,23.71,14.97,64.13,49.31,116.66,99.4,35.82,37.68,48,43.24,107.17,71.01,32.24,59.56,39.12,22.38,127.69,41.22,26.64,126.2,29.23,30.27,107,NaN,36.29,98.64,23.12,44.45,38.19,103.75,NaN,36.01,40.96,102.52,149.85,NaN,36.34,27.58,54.37,29.87,42.24,38.16,127.56,73.44,29.57,53.96,13.75,26.35,20.86,24.46,30.22,27.78,49.02
20100125,48.57,88.2,NaN,29.94,356.25,142.99,54.8,38.45,58,51.33,20.46,24.27,20.41,9.98,24.04,15.32,64.06,50.22,118.1,98.1,36.09,38.3,46.6,42.64,107.48,71.14,32.5,59.63,39.44,22.42,128.09,41.41,27.14,124.65,29.26,30.35,106.52,NaN,35.95,97.68,23.47,43.65,37.66,104.31,NaN,36.32,41.24,102.12,149.1,NaN,36.81,27.72,54.87,30.5,43.09,38.46,126.36,72.98,29.85,54.33,13.83,26.53,21.04,24.51,30.22,27.93,49.46
20100126,47.91,89.5,NaN,29.26,365.5,134.36,58.1,37.62,60.4,51.02,20.06,24.19,20.34,9.87,23.87,15.21,62.99,49.66,112.7,102.3,35.99,37.16,49,42.58,107.56,71.25,32.09,59.02,39.06,21.99,127.59,41.14,26.78,126.15,29.41,29.86,108.12,NaN,36.27,100.56,23.25,44.6,38.13,103.85,NaN,36.03,40.19,103.92,153.3,NaN,36.5,27.21,53.17,29.79,42.72,38.06,126.88,73.34,29.4,53.97,13.58,26.41,20.98,24.48,30.04,27.97,48.55
20100127,48.62,88.2,NaN,30.08,354.5,133.76,58.4,37.52,60.7,50.96,19.96,24.07,20.3,9.81,23.87,15.33,62.7,49.5,119.78,95.9,35.91,36.94,49.65,42.22,106.53,71.28,31.96,59.67,39.46,22.61,127.78,41.28,26.99,125.2,29.49,30.43,106.08,NaN,35.89,96.36,23.62,45.2,37.56,104.37,NaN,36.38,41.31,101.76,148.65,NaN,36.08,27.75,55.47,29.38,42.91,38.44,124,73.17,29.13,53.75,13.92,26.49,21.16,24.54,30.26,28.02,48.09
20100128,46.84,91.3,NaN,29.11,366,130.96,59.7,37.25,61.5,50.05,19.76,23.81,19.91,9.71,23.29,14.91,62.52,49.31,117.85,97.55,35,37.12,49.2,41.62,106.48,70.91,31.61,58.61,39.04,22.72,126.14,40.18,25.96,129.15,29.36,29.41,109.4,NaN,36.73,97.52,23.01,47,38.88,103.11,NaN,35.53,39.25,105.24,156.3,NaN,36.16,26.83,54.67,28.16,41.76,38.07,124.08,73.21,28.57,53.16,13.85,26.17,20.53,24.47,30.06,27.85,47.14
20100129,45.07,94.4,NaN,28.71,371.25,126.06,61.7,36.83,62.95,49.28,19.18,23.56,19.67,9.57,22.98,14.72,60.85,48.89,115.18,99.6,34.56,36.97,49.45,40.17,105.96,70.47,30.9,57.94,38.75,22.51,124.27,39.18,24.74,134.3,29.45,28.86,111.68,NaN,37.54,98.68,22.23,49.35,40.14,101.93,NaN,34.72,37.93,107.52,161.7,NaN,35.64,26.23,53.97,26.84,41.23,37.83,126.56,73.82,28.08,52.16,13.75,25.89,20.16,24.37,29.84,27.67,45.22
20100201,47.28,90.1,NaN,30.33,350.75,136.02,56.5,37.86,59.35,50.24,19.69,24.02,20.03,9.67,23.51,14.8,63.76,50.43,120.21,95.25,35.53,38.17,46.35,42.39,108.35,70.88,32.18,58.65,39.54,22.84,126.17,40.23,26.2,127.25,29.44,29.32,109.64,NaN,36.4,96,22.77,44.95,38.33,103.6,NaN,35.81,39.35,104.92,155.25,NaN,36.72,26.82,55.47,29.13,42.37,38.6,120.64,72.85,29.28,53.96,13.99,26.3,20.4,24.57,30.02,28.04,47.95
20100202,49.15,86.6,NaN,31.66,335.5,140.17,55.4,38.18,58.55,51.13,19.84,24.32,20.33,9.86,23.93,15.22,64.87,51.59,123.61,92.65,36.25,38.45,45.85,42.45,109.13,71.14,32.51,59.32,40.27,22.89,127.99,41.32,27.63,121.35,29.76,29.84,107.72,NaN,35.48,94.32,23.06,44.7,36.84,104.92,NaN,36.71,40.61,102.72,150.6,NaN,37.53,27.37,56.57,29.5,43.09,39.19,116.08,72.13,29.38,54.7,14.13,26.83,20.61,24.95,30.67,28.45,48.61
20100203,48.39,87.95,NaN,30,351.75,137.56,56.2,37.95,59.15,50.56,19.57,24.21,20.18,9.76,23.79,14.98,63.92,50.78,119.71,95.5,35.73,38.45,45.7,42.02,108.7,71.58,32.11,58.91,39.75,22.37,127.38,40.95,26.97,123.9,29.53,29.39,109.48,NaN,35.82,96.36,23.02,45.3,37.37,104.37,NaN,36.35,39.86,104,153.45,NaN,37.65,27.09,55.37,28.93,42.5,38.48,116.52,72.1,29.02,54.21,13.97,26.66,20.66,24.76,30.24,28.47,47.89
20100204,43.75,96.15,NaN,26.65,390,118.82,64,36.17,64.4,48.37,18.55,23.45,19.33,9.57,22.52,14.37,59.88,48.1,105.51,106.75,33.44,36.63,50.15,39.69,104.37,70.35,30.69,56.87,38.09,21.4,123.1,38.36,23.77,136.6,28.86,27.68,115.72,NaN,38.03,103.96,22.03,49.5,40.86,100.98,NaN,34.08,35.94,110.92,168.9,NaN,35.8,25.26,50.87,26.33,40.21,36.89,129.44,75.56,27.86,51.89,13.35,25.83,20.06,24.22,29.44,27.61,44.53
20100205,43.97,95.45,NaN,28.2,368,114.01,65.8,35.75,65.9,48.28,18.67,23.63,19.03,9.55,21.87,14.19,59.85,47.57,108.7,103.35,32.81,36.18,50.95,41.86,104.68,69.85,30.97,57.1,38.89,21.66,123.45,38.45,23.99,135.7,28.94,27.75,115.68,NaN,37.83,101.6,22.63,47.75,40.56,101.2,NaN,34.26,36.29,110,166.8,NaN,35.21,25.43,51.97,27.29,39.8,37.65,130.6,76.32,28.42,51.9,13.51,25.71,20.27,24.15,29.39,27.53,45.86
20100208,42.94,97.7,NaN,26.05,395.25,111.16,67.8,35.38,67.1,47.26,18.54,23.37,18.86,9.48,21.67,13.99,59,47.3,102.55,109.05,32.49,35.78,52.05,40.23,104.04,69.48,30.48,56.51,37.9,21.33,122.53,37.96,23.41,138.3,28.96,27.11,118.2,NaN,38.46,105.48,22.54,49.4,41.5,100.43,NaN,33.71,35.27,112.28,171.6,NaN,35.09,24.94,50.07,26.3,39.16,36.73,133.24,76.54,27.93,51.4,13.23,25.41,20.18,24.12,29.24,27.35,44.67
20100209,44.63,93.95,NaN,25.94,397,121.94,61.3,36.58,62.7,48.85,19.14,23.85,19.45,9.54,22.58,14.37,61.53,49.03,105.06,106.35,33.95,37.07,48.55,42.02,105.41,69.65,31.29,57.32,37.77,21.6,124.12,38.78,24.5,132.75,29.23,27.76,114.92,NaN,37.46,103.6,22.8,46.3,39.98,101.76,NaN,34.54,36.68,109.32,165,NaN,36.21,25.54,50.87,27.85,40.96,36.6,129.2,75.85,28.66,52.53,13.37,25.93,20.36,24.43,29.48,27.79,46.49
20100210,44.34,94.4,NaN,26.09,394.75,121.31,61.6,36.48,63.1,48.52,19.01,24.04,19.38,9.54,22.43,14.32,61.49,48.19,107.46,104,33.65,37.24,47.95,41.8,105.12,68.51,31.12,57.46,37.8,21.76,124.09,38.86,24.35,133.75,29.13,28.02,114.32,NaN,37.61,102.12,22.88,46.9,40.16,101.55,NaN,34.39,36.9,108.6,163.2,NaN,36.51,25.71,51.77,27.53,40.44,36.68,128.36,75.98,28.45,52.3,13.48,25.89,20.3,24.4,29.29,27.67,46.19
20100211,45.87,91.35,NaN,26.81,383.75,130.59,56.7,37.48,59.8,49,19.74,24.61,19.36,9.59,22.41,14.58,63.09,50.05,108.36,102.9,33.5,38.29,45.45,43.44,107.13,68.85,31.85,58.41,38.17,21.8,125.85,39.89,25.48,128.2,29.4,28.89,111.08,78.01,36.81,101.36,23.34,44.75,38.98,102.67,76.77,35.11,38.72,105.08,155.55,41.64,36.78,26.54,51.97,28.88,40.82,37.07,125.6,75.32,28.97,53.23,13.51,26.3,20.52,24.61,29.5,28.01,48.09
20100212,45.88,91.35,NaN,27.66,372,127.32,58.7,36.99,61.2,48.55,19.36,24.62,19.1,9.53,22.04,14.44,62.79,48.94,108.55,102.75,33.16,37.52,47.05,43.39,107.04,68.8,31.81,58.85,38.56,21.65,126.66,40.5,25.56,127.85,29.28,29.24,109,79.45,36.89,101.08,23.61,44.4,39.04,102.58,76.39,35.07,39.62,103.44,151.95,42.63,36.31,27.03,52.17,28.99,40.21,37.56,125.72,75.46,28.91,53.25,13.52,26.08,20.56,24.61,29.43,28.01,48.29
20100216,48.14,86.95,NaN,30.15,340.25,136.19,54.5,37.98,58.15,49.7,20.22,25.2,19.66,9.63,22.84,14.82,64.5,50.66,116.18,95.65,34.28,38.17,45.6,44.36,109.62,69.63,32.76,59.88,39.72,22.23,128.87,41.82,27.29,120,29.72,30.19,105.76,74.87,35.71,96.68,24.19,42,37.19,104.28,70.17,36.2,41.59,100.08,144.45,45.17,37.79,27.81,54.37,30.62,41.38,38.75,119.28,73.82,29.69,54.56,13.81,26.73,20.88,24.88,29.7,28.48,50.14
20100217,48.88,85.55,NaN,31.09,329.25,137.17,53.6,38.12,57.65,49.77,20.46,25.23,19.62,9.63,22.82,14.86,64.69,50.63,117.3,94.5,34.19,38.31,45.2,44.16,109.25,70.28,32.61,60.3,40.14,22.25,129.81,42.36,27.86,117.7,30.03,30.53,104.4,73.85,35.37,96,24.21,41.85,36.65,104.8,68.95,36.54,42.51,98.64,141.45,46.11,37.97,28.21,54.87,30.75,41.33,39.14,115.76,73.1,29.71,54.48,13.86,26.97,20.94,25.07,29.94,28.72,49.91
20100218,49.79,83.95,NaN,32.32,316.75,139.13,53.2,38.27,57.15,50.07,20.63,25.54,19.66,9.65,22.93,14.91,65.98,51.19,119.16,93.2,34.51,38.32,45.3,44.51,109.98,71.09,32.98,60.81,40.74,22.27,130.79,43.01,28.66,115.45,30.1,31.16,102.36,71.94,34.92,94.84,24.36,40.9,35.94,105.45,67.1,36.99,43.56,97.08,137.85,47.15,38.73,28.7,55.47,31.4,41.71,39.79,111.36,72.23,30.05,54.8,13.95,27.23,21.08,25.23,30.09,28.91,50.5
20100219,50.19,83.45,NaN,32.44,314.5,136.21,54.5,37.93,58.15,49.74,20.46,25.56,19.71,9.49,22.9,14.83,65.91,50.44,120.56,91.9,34.4,37.64,46.7,44.02,109.47,71.67,33.06,60.89,40.73,22.57,131.03,43.27,28.99,113.95,30.14,31.4,101.56,71.74,34.75,94.04,24.39,40.45,35.72,105.68,66.79,37.2,43.76,96.72,137.1,47.53,39.09,28.81,55.87,31.85,41.51,39.82,108.2,71.2,30.23,55.02,14.03,27.37,21.02,25.29,30.09,28.98,51.15
20100222,50.1,83.55,NaN,32.97,310.25,136.24,54.2,37.98,58.05,49.84,20.76,25.4,19.72,9.61,22.92,14.83,65.32,49.87,124.25,89.25,34.29,37.77,46.35,43.54,109.07,71.78,32.47,61.08,40.92,23.01,131.22,43.3,29.03,113.9,30.19,31.51,101,72.12,34.77,92.2,24.33,40.65,35.72,105.7,65.91,37.15,44.14,96.12,136.05,47.82,39.03,28.98,57.07,31.63,41.44,39.93,107.28,70.2,30.09,54.23,14.22,27.39,20.98,25.29,30,28.97,51.26
20100223,48.23,86.75,NaN,32.1,318,127.12,57.9,37.07,60.8,49.09,20.3,24.74,19.31,9.57,22.52,14.6,63.49,48.32,118.46,93.25,33.38,37.26,47.55,41.95,107.89,71.15,31.77,60.34,40.56,22.52,129.4,42.12,27.57,118.65,30.09,30.83,103.16,74.13,35.61,94.72,23.68,42.65,37.04,104.35,68.61,36.26,42.61,98.4,140.85,46.31,38.33,28.27,55.27,30.04,40.53,39.59,109.12,70.73,29.58,53.29,13.95,27.02,20.71,25.14,29.7,28.79,49.72
20100224,49.46,84.3,NaN,33,308.75,129.63,56.3,37.44,59.5,49.42,20.42,24.84,19.34,9.59,22.67,14.73,63.5,49.15,123.78,88.95,33.67,37.93,45.95,41.7,107.36,71.48,31.96,60.87,41,22.98,130.6,42.96,28.47,115.2,30.65,31.53,101,72.15,34.97,91.96,24.14,42.3,36,105.36,67.37,36.89,43.65,96.8,137.25,47.29,38.99,28.77,56.97,30.28,41,40.04,107.2,70.55,29.5,53.64,14.2,27.31,20.92,25.31,29.93,29.18,49.14
20100225,49.39,84.45,NaN,33.45,305,126.69,57.7,37.12,60.55,49.1,19.9,24.95,19.26,9.61,22.44,14.53,63.66,49.25,122.9,89.55,33.28,37.6,46.6,42.9,108.31,71.49,32.05,60.89,41.23,22.82,130.91,43.09,28.66,114.75,30.88,31.41,101.24,73.09,35.03,92.36,24.1,41.9,36.09,105.21,66.94,36.83,43.68,96.76,137.1,47.42,38.11,28.76,56.77,30.44,40.63,40.21,106.96,70.51,29.43,53.67,14.16,27.24,20.86,25.33,29.95,29.23,49.92
20100226,49.45,84.25,NaN,33.41,304.75,130.91,55.9,37.51,59.35,49.42,20.22,25.03,19.38,9.67,22.76,14.59,64.53,49.56,124.45,88.25,33.73,38.2,45.25,43.34,109.43,72.07,32.3,60.63,41.12,22.93,130.72,43.02,28.71,114.2,30.74,31.27,102.08,73.09,35,91.52,23.95,41.6,36.04,105.28,67.38,36.89,43.13,97.44,138.75,46.99,38.82,28.55,57.37,30.69,40.98,40.19,105.16,70.16,29.44,53.8,14.25,27.35,20.89,25.2,29.96,29.28,50.36
20100301,51.08,81.55,NaN,34.14,298,137.27,53,38.17,57.2,49.83,20.85,25.56,19.65,9.77,22.91,14.5,65.84,50.98,125.86,87.4,34.35,39.2,42.95,44.09,109.43,72.14,32.73,62.09,41.59,22.85,133.19,44.57,30.37,108.35,31.11,32.5,97.92,71.49,34.28,90.96,24.59,39.95,34.95,106.43,62.95,37.64,46.13,93.08,129.3,50.09,38.35,29.83,57.67,31.96,41.12,40.57,102.56,69.76,29.92,54.32,14.29,27.73,21.17,25.39,30.26,29.76,51.5
20100302,51.61,80.75,NaN,34.26,296.75,141.69,51.4,38.62,56,50.23,20.97,25.95,19.96,9.8,23.2,14.61,66.75,51.61,127.53,86.2,34.43,39.51,42.35,44.96,111.02,72.7,33.12,62.58,41.61,23,134.12,45.24,30.94,106.7,30.98,33.06,96.16,71.53,34.08,90.24,24.45,38.8,34.69,106.74,61.39,37.82,47.28,91.56,126.15,51.28,38.8,30.3,58.17,32.96,41.6,40.59,101.4,69.44,30.19,54.79,14.34,27.78,21.14,25.49,30.37,29.6,52.9
20100303,51.75,80.55,NaN,34.04,300,142.28,51.2,38.67,55.75,50.87,21.23,26.15,20.17,9.87,23.49,14.95,66.74,52.73,127.26,86.5,34.92,39.39,42.5,45.81,111.63,72.79,33.28,62.95,41.51,22.97,134.76,45.59,31.08,106.3,31.01,33.23,95.64,71.56,33.97,90.24,24.27,38.2,34.57,106.84,60.69,37.92,48.05,90.6,123.9,51.85,39.4,30.66,58.07,33.36,42.29,40.47,101,68.89,30.47,55.04,14.35,27.82,21.15,25.5,30.24,29.69,53.3
20100304,52.19,79.9,NaN,34.49,295,140.03,51.97,38.46,56.3,50.73,21.1,26.07,20.12,9.77,23.44,14.92,66.72,52.79,130.28,84.35,34.8,38.77,43.65,45.03,110.83,72.86,32.92,63.12,41.7,22.97,134.8,45.63,31.23,105.9,31.2,33.43,94.96,70.55,33.82,88.8,24.31,38.15,34.25,107.18,59.84,38.13,48.45,89.92,122.85,52.55,39.15,30.82,58.97,33.36,42.11,40.75,100.04,68.91,30.69,54.74,14.5,27.96,21.24,25.59,30.14,29.97,53.43
20100305,54.46,76.4,NaN,37.41,270.75,150.44,47.95,39.5,53.35,51.78,21.69,26.48,20.44,9.87,24.08,15.28,68.36,54.13,138.33,79.2,35.81,39.79,41.6,45.88,110.81,73.38,33.68,64.45,42.76,23.56,136.76,46.89,32.83,100.95,31.5,34.7,91.32,68.08,32.83,85.36,24.61,36.6,32.77,108.79,56.28,39.26,51.39,86.36,115.5,55.72,39.85,32.07,61.27,34.76,43.34,41.98,96.04,68.03,31.11,55.81,14.79,28.41,21.51,25.76,30.58,30.55,55.39
20100308,54.53,76.3,NaN,38.79,260.75,151.24,47.7,39.53,53.35,51.78,21.56,26.54,20.39,9.94,23.95,15.14,67.83,54.48,139.85,78.3,35.91,39.93,41.35,45.4,109.88,73.4,33.52,64.57,43.35,23.62,137.03,47.09,33.05,100.25,31.56,34.87,90.96,68.34,32.81,84.72,24.52,36.8,32.74,108.81,55.76,39.28,51.67,85.96,114.75,56.24,39.79,32.2,61.77,34.62,43.19,42.45,94.2,67.4,31.11,55.72,14.82,28.27,21.63,25.66,30.39,30.63,55.07
20100309,54.84,75.95,NaN,39.23,258,154.06,46.94,39.76,52.8,51.65,21.8,26.48,20.36,9.9,23.89,15.03,69.22,54.55,140.91,77.7,35.66,40.02,41.2,45.03,109.72,73.78,33.52,64.81,43.51,23.77,137.07,47.2,33.15,100,31.44,35.3,90.08,68.04,32.7,84.12,24.38,37.05,32.6,109,55.31,39.39,52.27,85.4,113.25,56.66,39.55,32.46,62.07,34.27,42.87,42.56,95.16,67.47,30.9,55.72,14.87,28.51,21.73,25.62,30.37,30.58,55.04
20100310,55.63,74.75,NaN,40.09,252.75,156.76,45.88,40.05,52.05,51.88,21.88,26.53,20.61,9.83,24.11,15.11,69.81,54.73,145.63,74.9,36.11,40.12,40.8,44.41,108.47,73.81,33.69,65.38,43.77,24.33,138.21,47.9,33.93,97.9,31.43,35.75,88.8,67.91,32.42,82.36,24.94,37,32.15,109.51,53.85,39.74,53.58,83.92,110.55,58.15,39.9,33,63.37,34.38,43.31,42.98,95.56,68.09,30.91,56.23,15.04,28.57,21.88,25.58,30.39,30.65,55.29
20100311,56.27,73.95,NaN,40.86,248,157.18,45.89,40.06,51.95,52.09,21.81,26.63,20.75,9.93,24.24,15.28,70.01,54.71,149.1,73.2,36.16,39.96,41.15,44.77,108.6,73.73,33.69,65.58,44.01,24.72,138.84,48.34,34.27,96.7,31.64,35.93,88.32,67.01,32.14,81.04,24.68,36.8,31.74,109.99,53.32,40.1,54.09,83.28,109.35,58.63,40.05,33.18,64.47,34.65,43.59,43.26,96.32,68.88,31.1,56.13,15.17,28.68,21.97,25.63,30.64,30.88,55.26
20100312,56.42,73.8,NaN,41.83,241.5,155.37,46.38,39.92,52.3,52.46,21.8,26.81,20.88,10.03,24.28,15.38,69.39,54.46,148.18,73.25,36.29,39.85,41.4,44.44,107.95,73.75,33.79,65.55,44.37,24.47,139.25,48.62,34.5,96.1,31.79,35.96,88.24,66.77,32.16,81.44,24.59,36.1,31.72,110,53.4,40.1,54.03,83.48,109.5,58.52,39.51,33.13,64.07,35.2,43.76,43.64,95.4,68.55,31.23,56.16,15.11,28.88,21.95,25.65,30.4,30.97,55.85
20100315,56.31,73.85,NaN,41.52,243,152.27,47.32,39.62,53.05,52.07,21.55,26.77,20.7,9.98,24.1,15.22,69.36,54.6,148.08,73.7,36,39.36,42.4,44.39,108.36,73.65,33.25,65.32,44.23,24.54,138.9,48.41,34.27,96.75,32.08,35.82,88.52,66.42,32.15,81.64,24.41,36.75,31.7,110.03,53.88,40.13,53.54,83.96,110.7,58.02,38.83,32.95,64.07,34.63,43.3,43.53,95.6,68.97,31.22,55.56,15.11,28.88,21.93,25.86,30.61,30.93,54.96
20100316,57.86,71.95,NaN,44.67,226.25,157.51,45.45,40.15,51.6,52.77,21.97,27.17,21,10.08,24.43,15.44,70.13,55.33,153.75,70.9,36.57,39.57,41.85,45.57,110.4,73.95,33.84,65.9,45.5,24.99,140.55,49.46,35.51,93.55,32.25,36.42,86.92,65.44,31.62,79.52,25.24,35.45,30.94,110.95,52.55,40.78,54.89,82.52,107.7,59.5,39.79,33.48,65.67,35.79,44.14,44.69,92.68,68.26,31.71,56.08,15.3,29.29,22.1,25.99,30.7,31.17,56.45
20100317,58.97,70.6,NaN,46.4,216.5,162.14,43.97,40.6,50.55,53.07,22.24,27.31,21.11,10.12,24.44,15.55,69.73,56.41,158.86,68.55,36.75,40.23,40.5,45.72,109.59,73.95,34.18,66.3,46.11,25.44,141.57,50.18,36.49,91.25,32.28,37.01,85.8,64.78,31.22,77.72,25.63,35,30.4,111.64,51.59,41.26,55.88,81.48,105.6,60.6,40.23,33.87,67.17,36.34,44.36,45.42,89.56,67.33,31.9,56.72,15.49,29.34,22.17,26.11,30.71,31.33,56.79
20100318,58.62,70.85,NaN,45.86,219.25,158.53,44.97,40.28,51.25,52.74,22.06,27.04,20.93,10.05,24.23,15.5,68.6,56.98,156.96,69.35,36.36,40.03,40.85,45.42,110.34,74.08,33.58,66.09,45.91,25.03,140.89,49.72,36.02,92.7,32.26,36.75,86.2,63.88,31.27,78.4,25.43,35.7,30.45,111.58,52.06,41.22,55.32,82,106.65,60.09,39.92,33.68,66.57,35.52,43.94,45.15,88.32,67.04,31.66,55.84,15.4,29.55,22.2,26.14,30.93,31.32,55.4
20100319,57.62,72,NaN,44.32,226,151.86,46.76,39.74,52.55,52.17,21.83,26.85,20.68,10.03,23.96,15.26,67.46,56.36,153.41,70.85,35.77,39.69,41.65,44.76,108.28,73.64,33.1,65.24,45.48,24.82,139.34,48.69,34.96,95.05,32.04,36,87.92,64.59,31.58,79.48,25.07,36.85,30.9,110.99,54.08,40.81,53.12,84.12,111.15,57.67,39.2,32.87,65.57,34.46,43.3,44.61,89.36,67.69,31.3,55.14,15.3,29.43,22.06,26.06,30.92,31.23,54.44
