Date,CL_2007F,CL_2007G,CL_2007H,CL_2007J,CL_2007K,CL_2007M,CL_2007N,CL_2007Q,CL_2007U,CL_2007V,CL_2007X,CL_2007Z,CL_2008F,CL_2008G,CL_2008H,CL_2008J,CL_2008K,CL_2008M,CL_2008N,CL_2008Q,CL_2008U,CL_2008V,CL_2008X,CL_2008Z,CL_2009F,CL_2009G,CL_2009H,CL_2009J,CL_2009K,CL_2009M,CL_2009N,CL_2009Q,CL_2009U,CL_2009V,CL_2009X,CL_2009Z,CL_2010F,CL_2010G,CL_2010H,CL_2010J,CL_2010K,CL_2010M,CL_2010N,CL_2010Q,CL_2010U,CL_2010V,CL_2010X,CL_2010Z,CL_2011F,CL_2011G,CL_2011H,CL_2011J,CL_2011K,CL_2011M,CL_2011N,CL_2011Q,CL_2011U,CL_2011V,CL_2011X,CL_2011Z,CL_2012F,CL_2012G,CL_2012H,CL_2012J,CL_2012K,CL_2012M,CL_2012N,CL_2012Q,CL_2012U,CL_2012V,CL_2012X,CL_2012Z,CL_2013F,CL_2013G,CL_2013H,CL_2013J,CL_2013K,CL_2013M,CL_2013N,CL_2013Q,CL_2013U,CL_2013V,CL_2013X,CL_2013Z,CL_2014F,CL_2014G,CL_2014H,CL_2014J,CL_2014K
20080822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,114.59,115.14,115.7,116.16,116.55,116.83,117.02,117.17,117.23,117.24,117.24,117.24,117.24,117.23,117.2,117.13,117.06,117,116.95,116.9,116.85,116.8,116.75,116.7,116.66,116.62,116.58,116.49,116.41,116.34,116.28,116.23,116.18,116.13,116.08,116.03,116,115.98,115.96,115.9,115.85,115.8,115.76,115.73,115.71,115.69,115.68,115.67,115.67,115.67,115.67,115.65,115.63,115.61,115.6,115.59,115.58,115.58,115.58,115.58,115.58,115.58,115.58,NaN,NaN,NaN,NaN,NaN
20080825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115.11,115.71,116.31,116.81,117.22,117.54,117.77,117.93,118.01,118.03,118.04,118.05,118.05,118.04,118.02,117.96,117.9,117.84,117.79,117.74,117.69,117.64,117.59,117.54,117.49,117.44,117.4,117.32,117.25,117.19,117.14,117.1,117.06,117.02,116.98,116.94,116.92,116.91,116.9,116.85,116.81,116.77,116.74,116.72,116.71,116.7,116.7,116.7,116.7,116.7,116.7,116.68,116.66,116.64,116.63,116.62,116.61,116.61,116.61,116.61,116.61,116.61,116.61,NaN,NaN,NaN,NaN,NaN
20080826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.27,116.7,117.14,117.52,117.83,118.08,118.26,118.36,118.39,118.4,118.42,118.42,118.41,118.39,118.36,118.3,118.24,118.18,118.13,118.08,118.03,117.98,117.93,117.88,117.83,117.78,117.74,117.67,117.61,117.56,117.52,117.49,117.46,117.43,117.4,117.36,117.35,117.35,117.35,117.32,117.3,117.28,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.26,117.25,117.24,117.23,117.22,117.22,117.22,117.22,117.22,117.22,117.22,117.22,NaN,NaN,NaN,NaN,NaN
20080827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.15,118.44,118.79,119.08,119.32,119.52,119.67,119.79,119.84,119.87,119.89,119.9,119.9,119.89,119.86,119.8,119.73,119.66,119.6,119.54,119.48,119.42,119.37,119.32,119.27,119.22,119.17,119.1,119.04,118.99,118.95,118.92,118.89,118.86,118.83,118.79,118.78,118.78,118.78,118.75,118.73,118.71,118.7,118.7,118.7,118.7,118.7,118.7,118.7,118.7,118.7,118.69,118.68,118.67,118.66,118.65,118.65,118.65,118.65,118.65,118.65,118.65,118.65,NaN,NaN,NaN,NaN,NaN
20080828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115.59,115.99,116.47,116.86,117.15,117.38,117.56,117.7,117.78,117.84,117.89,117.92,117.94,117.95,117.94,117.91,117.87,117.84,117.81,117.78,117.75,117.72,117.69,117.67,117.65,117.63,117.61,117.56,117.52,117.49,117.47,117.46,117.45,117.44,117.43,117.42,117.42,117.44,117.46,117.44,117.42,117.41,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.41,117.42,117.41,117.4,117.39,117.39,117.39,117.39,117.39,117.39,117.39,117.39,117.4,117.41,NaN,NaN,NaN,NaN,NaN
20080829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115.46,115.85,116.31,116.68,116.94,117.13,117.27,117.38,117.43,117.48,117.51,117.52,117.52,117.52,117.5,117.47,117.43,117.4,117.37,117.34,117.31,117.28,117.25,117.22,117.2,117.18,117.16,117.12,117.09,117.06,117.04,117.03,117.02,117.01,117,116.99,116.99,117,117.01,116.99,116.97,116.96,116.95,116.95,116.95,116.95,116.95,116.95,116.95,116.95,116.96,116.95,116.94,116.94,116.94,116.94,116.94,116.94,116.94,116.94,116.95,116.96,116.97,NaN,NaN,NaN,NaN,NaN
20080902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.71,110.3,110.97,111.55,112.11,112.59,113.01,113.36,113.62,113.84,114.02,114.15,114.25,114.32,114.37,114.43,114.49,114.55,114.61,114.67,114.73,114.78,114.83,114.87,114.91,114.95,114.99,115.01,115.03,115.05,115.07,115.09,115.11,115.13,115.16,115.19,115.22,115.26,115.3,115.31,115.32,115.34,115.37,115.4,115.43,115.46,115.49,115.52,115.55,115.58,115.62,115.64,115.66,115.68,115.7,115.73,115.76,115.79,115.82,115.85,115.88,115.91,115.94,NaN,NaN,NaN,NaN,NaN
20080903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.35,109.87,110.45,110.97,111.46,111.88,112.24,112.52,112.74,112.96,113.14,113.27,113.37,113.45,113.51,113.58,113.65,113.72,113.78,113.84,113.9,113.95,114,114.05,114.1,114.14,114.18,114.2,114.22,114.24,114.27,114.3,114.33,114.36,114.4,114.44,114.48,114.52,114.56,114.58,114.6,114.63,114.66,114.69,114.72,114.75,114.78,114.82,114.86,114.9,114.94,114.96,114.98,115.01,115.04,115.07,115.1,115.13,115.16,115.19,115.22,115.26,115.3,NaN,NaN,NaN,NaN,NaN
20080904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.89,108.44,109,109.51,109.99,110.38,110.7,110.94,111.14,111.33,111.49,111.6,111.68,111.73,111.77,111.83,111.88,111.93,111.97,112.01,112.05,112.09,112.13,112.16,112.19,112.22,112.24,112.24,112.24,112.25,112.26,112.27,112.29,112.31,112.33,112.35,112.37,112.39,112.42,112.43,112.44,112.46,112.48,112.5,112.52,112.54,112.56,112.59,112.62,112.65,112.68,112.7,112.72,112.74,112.76,112.79,112.82,112.85,112.88,112.91,112.94,112.97,113,NaN,NaN,NaN,NaN,NaN
20080905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.23,106.69,107.18,107.66,108.12,108.52,108.83,109.05,109.24,109.4,109.53,109.63,109.7,109.75,109.79,109.82,109.85,109.87,109.87,109.87,109.86,109.85,109.84,109.83,109.82,109.81,109.79,109.76,109.73,109.71,109.69,109.67,109.66,109.66,109.66,109.66,109.66,109.66,109.67,109.66,109.65,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.65,109.66,109.67,109.68,109.69,109.7,109.71,109.72,109.73,109.74,109.75,109.77,109.79,109.81,109.83,NaN,NaN,NaN,NaN,NaN
20080908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.34,106.61,107.03,107.47,107.89,108.28,108.61,108.87,109.07,109.24,109.37,109.47,109.54,109.59,109.63,109.65,109.67,109.68,109.67,109.66,109.65,109.64,109.63,109.62,109.61,109.6,109.58,109.54,109.5,109.47,109.44,109.41,109.39,109.38,109.37,109.36,109.35,109.34,109.33,109.31,109.3,109.29,109.28,109.27,109.26,109.25,109.24,109.23,109.23,109.23,109.23,109.24,109.25,109.26,109.27,109.28,109.29,109.3,109.31,109.33,109.35,109.37,109.39,NaN,NaN,NaN,NaN,NaN
20080909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.26,103.36,103.74,104.15,104.56,104.96,105.32,105.62,105.88,106.09,106.26,106.39,106.49,106.57,106.64,106.7,106.76,106.8,106.82,106.83,106.84,106.85,106.86,106.87,106.88,106.89,106.9,106.87,106.84,106.81,106.78,106.75,106.73,106.72,106.71,106.7,106.69,106.69,106.69,106.67,106.65,106.64,106.63,106.62,106.61,106.6,106.59,106.58,106.57,106.57,106.57,106.57,106.57,106.57,106.58,106.59,106.6,106.61,106.62,106.63,106.64,106.65,106.67,NaN,NaN,NaN,NaN,NaN
20080910,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.58,102.62,102.92,103.25,103.63,104,104.34,104.64,104.91,105.15,105.35,105.52,105.66,105.78,105.89,105.96,106.03,106.08,106.11,106.13,106.15,106.18,106.21,106.23,106.25,106.27,106.29,106.26,106.23,106.2,106.17,106.14,106.11,106.09,106.08,106.07,106.06,106.06,106.06,106.04,106.03,106.02,106.01,106,105.99,105.98,105.97,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.97,105.98,105.99,106,106.01,106.02,106.03,NaN,NaN,NaN,NaN,NaN
20080911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.87,100.93,101.25,101.58,101.94,102.3,102.63,102.92,103.2,103.47,103.71,103.92,104.1,104.26,104.39,104.48,104.57,104.65,104.71,104.75,104.78,104.81,104.84,104.87,104.9,104.92,104.94,104.91,104.88,104.85,104.82,104.8,104.78,104.77,104.76,104.75,104.75,104.75,104.75,104.73,104.72,104.71,104.7,104.69,104.68,104.67,104.66,104.65,104.65,104.65,104.65,104.64,104.63,104.62,104.61,104.61,104.61,104.61,104.61,104.62,104.63,104.64,104.65,NaN,NaN,NaN,NaN,NaN
20080912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.18,101.25,101.62,102.01,102.39,102.75,103.08,103.36,103.63,103.89,104.16,104.41,104.64,104.85,105.02,105.15,105.28,105.39,105.49,105.56,105.61,105.65,105.69,105.73,105.77,105.81,105.85,105.82,105.79,105.77,105.75,105.74,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.72,105.72,105.72,105.72,105.72,105.72,105.72,105.72,105.72,105.73,105.74,105.75,105.74,105.74,105.74,105.74,105.74,105.74,105.75,105.76,105.77,105.78,105.79,105.8,NaN,NaN,NaN,NaN,NaN
20080915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.71,95.69,96.04,96.43,96.83,97.19,97.51,97.8,98.09,98.37,98.64,98.89,99.12,99.34,99.52,99.68,99.84,99.98,100.11,100.2,100.27,100.33,100.39,100.45,100.51,100.57,100.62,100.6,100.58,100.57,100.56,100.56,100.56,100.57,100.58,100.59,100.6,100.61,100.62,100.62,100.63,100.64,100.64,100.65,100.66,100.67,100.68,100.69,100.7,100.71,100.72,100.73,100.74,100.75,100.76,100.77,100.79,100.82,100.85,100.88,100.91,100.94,100.97,NaN,NaN,NaN,NaN,NaN
20080916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.15,91.02,91.17,91.4,91.69,91.97,92.24,92.49,92.73,92.97,93.2,93.42,93.63,93.83,94,94.16,94.32,94.46,94.59,94.68,94.74,94.8,94.86,94.92,94.98,95.04,95.1,95.07,95.04,95.02,95,94.99,94.98,94.98,94.98,94.98,94.98,94.98,94.98,94.97,94.97,94.97,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.95,94.94,94.93,94.93,94.94,94.95,94.96,94.97,94.99,95.01,NaN,NaN,NaN,NaN,NaN
20080917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.16,96.96,96.95,97,97.09,97.22,97.4,97.61,97.82,98.01,98.2,98.38,98.55,98.7,98.83,98.94,99.05,99.13,99.19,99.21,99.21,99.21,99.21,99.21,99.21,99.21,99.21,99.14,99.07,99,98.93,98.86,98.8,98.75,98.71,98.67,98.63,98.59,98.55,98.49,98.43,98.37,98.32,98.27,98.22,98.17,98.12,98.07,98.02,97.97,97.93,97.91,97.89,97.87,97.85,97.83,97.82,97.81,97.81,97.81,97.81,97.81,97.82,NaN,NaN,NaN,NaN,NaN
20080918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.88,97.54,97.6,97.72,97.89,98.08,98.31,98.57,98.82,99.04,99.26,99.47,99.65,99.81,99.95,100.08,100.2,100.3,100.37,100.41,100.43,100.45,100.47,100.49,100.51,100.53,100.55,100.48,100.41,100.34,100.27,100.2,100.14,100.09,100.05,100.01,99.97,99.93,99.89,99.84,99.79,99.74,99.7,99.66,99.62,99.58,99.54,99.5,99.46,99.42,99.39,99.36,99.33,99.3,99.27,99.24,99.21,99.19,99.17,99.16,99.15,99.14,99.14,NaN,NaN,NaN,NaN,NaN
20080919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.55,102.75,102.54,102.57,102.69,102.85,103.02,103.19,103.36,103.52,103.66,103.81,103.97,104.11,104.25,104.38,104.51,104.62,104.72,104.78,104.82,104.86,104.9,104.94,104.98,105.02,105.06,105.03,105,104.97,104.94,104.91,104.89,104.87,104.86,104.85,104.84,104.83,104.82,104.8,104.78,104.76,104.75,104.74,104.73,104.72,104.71,104.7,104.69,104.68,104.68,104.66,104.64,104.62,104.6,104.59,104.58,104.58,104.58,104.58,104.58,104.58,104.58,NaN,NaN,NaN,NaN,NaN
20080922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.92,109.37,108.87,108.78,108.85,108.98,109.11,109.27,109.43,109.56,109.67,109.78,109.9,110,110.1,110.17,110.24,110.29,110.33,110.35,110.37,110.39,110.4,110.41,110.42,110.43,110.44,110.41,110.38,110.35,110.33,110.31,110.29,110.28,110.27,110.26,110.25,110.24,110.24,110.23,110.23,110.23,110.23,110.23,110.23,110.23,110.23,110.23,110.23,110.24,110.25,110.24,110.23,110.22,110.21,110.21,110.22,110.23,110.24,110.25,110.26,110.27,110.29,NaN,NaN,NaN,NaN,NaN
20080923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.61,105.47,105.1,105.06,105.13,105.25,105.4,105.55,105.68,105.79,105.9,106.02,106.12,106.22,106.33,106.44,106.53,106.61,106.65,106.69,106.73,106.77,106.81,106.85,106.89,106.93,106.91,106.9,106.89,106.88,106.88,106.88,106.88,106.89,106.9,106.91,106.92,106.93,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.93,106.94,106.94,106.94,106.94,106.94,106.94,106.95,106.96,106.97,106.99,107.01,107.03,107.05,NaN,NaN,NaN,NaN,NaN
20080924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.73,105.02,104.91,104.95,105.01,105.12,105.25,105.39,105.52,105.65,105.77,105.91,106.03,106.15,106.27,106.39,106.5,106.59,106.63,106.67,106.72,106.77,106.82,106.87,106.91,106.95,106.94,106.94,106.94,106.94,106.94,106.94,106.95,106.96,106.97,106.98,106.99,107.01,107.01,107.02,107.03,107.04,107.04,107.04,107.04,107.05,107.06,107.07,107.08,107.09,107.09,107.09,107.09,107.1,107.11,107.12,107.13,107.15,107.17,107.19,107.21,107.23,NaN,NaN,NaN,NaN,NaN
20080925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.02,107.21,107.11,107.2,107.32,107.48,107.65,107.83,107.99,108.14,108.29,108.44,108.57,108.69,108.81,108.93,109.05,109.15,109.19,109.23,109.27,109.31,109.35,109.39,109.43,109.47,109.46,109.46,109.46,109.46,109.46,109.46,109.47,109.48,109.5,109.52,109.54,109.56,109.56,109.57,109.58,109.59,109.6,109.6,109.61,109.62,109.63,109.64,109.65,109.66,109.66,109.66,109.67,109.68,109.69,109.7,109.72,109.74,109.76,109.78,109.8,109.82,NaN,NaN,NaN,NaN,NaN
20080926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.89,106.18,106.16,106.31,106.48,106.66,106.85,107.05,107.23,107.41,107.59,107.77,107.94,108.09,108.24,108.39,108.54,108.68,108.75,108.82,108.89,108.96,109.02,109.08,109.13,109.18,109.19,109.21,109.23,109.24,109.26,109.28,109.3,109.32,109.34,109.36,109.38,109.4,109.4,109.42,109.44,109.46,109.48,109.5,109.52,109.54,109.56,109.58,109.6,109.62,109.63,109.64,109.65,109.66,109.68,109.7,109.72,109.74,109.77,109.8,109.83,109.86,NaN,NaN,NaN,NaN,NaN
20080929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.37,96.09,96.37,96.69,97.01,97.32,97.63,97.93,98.22,98.51,98.8,99.09,99.37,99.64,99.86,100.08,100.3,100.51,100.64,100.77,100.9,101.03,101.14,101.25,101.35,101.45,101.47,101.49,101.51,101.53,101.56,101.59,101.62,101.65,101.67,101.69,101.72,101.75,101.77,101.79,101.81,101.83,101.86,101.89,101.92,101.95,101.97,101.99,102.02,102.05,102.07,102.09,102.11,102.13,102.15,102.17,102.2,102.23,102.26,102.29,102.33,102.37,NaN,NaN,NaN,NaN,NaN
20080930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.64,100.26,100.51,100.8,101.1,101.4,101.7,102,102.27,102.54,102.81,103.08,103.34,103.59,103.8,104.01,104.22,104.41,104.52,104.63,104.73,104.83,104.91,104.99,105.05,105.11,105.14,105.17,105.2,105.23,105.26,105.29,105.32,105.35,105.38,105.41,105.45,105.49,105.52,105.55,105.58,105.61,105.65,105.69,105.73,105.77,105.8,105.83,105.87,105.91,105.93,105.95,105.97,105.99,106.02,106.05,106.08,106.11,106.15,106.19,106.23,106.27,NaN,NaN,NaN,NaN,NaN
20081001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.53,97.92,98,98.17,98.41,98.68,99.01,99.34,99.62,99.9,100.18,100.46,100.73,100.99,101.2,101.41,101.62,101.81,101.92,102.03,102.13,102.23,102.31,102.39,102.45,102.51,102.53,102.56,102.59,102.62,102.65,102.68,102.71,102.74,102.77,102.8,102.83,102.87,102.9,102.93,102.96,102.99,103.02,103.05,103.08,103.11,103.14,103.17,103.21,103.25,103.26,103.27,103.29,103.31,103.34,103.37,103.4,103.43,103.46,103.49,103.53,103.57,NaN,NaN,NaN,NaN,NaN
20081002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.97,93.29,93.24,93.41,93.65,93.93,94.27,94.61,94.9,95.19,95.48,95.77,96.05,96.32,96.56,96.8,97.04,97.27,97.42,97.57,97.71,97.85,97.97,98.08,98.17,98.26,98.29,98.33,98.37,98.41,98.45,98.49,98.53,98.57,98.61,98.65,98.69,98.74,98.76,98.79,98.82,98.85,98.88,98.91,98.94,98.97,99,99.03,99.06,99.1,99.11,99.12,99.14,99.16,99.19,99.22,99.25,99.28,99.31,99.34,99.38,99.42,NaN,NaN,NaN,NaN,NaN
20081003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.88,93.01,92.81,92.88,93.05,93.28,93.54,93.82,94.07,94.32,94.57,94.82,95.08,95.33,95.55,95.77,95.99,96.2,96.36,96.51,96.65,96.79,96.91,97.02,97.1,97.18,97.22,97.27,97.31,97.35,97.39,97.43,97.47,97.51,97.55,97.6,97.65,97.7,97.72,97.75,97.78,97.81,97.84,97.87,97.9,97.93,97.96,97.99,98.02,98.06,98.07,98.08,98.1,98.12,98.15,98.18,98.21,98.24,98.27,98.3,98.34,98.38,NaN,NaN,NaN,NaN,NaN
20081006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.81,86.71,86.52,86.64,86.86,87.14,87.45,87.78,88.08,88.37,88.67,88.97,89.28,89.58,89.84,90.1,90.36,90.6,90.8,91,91.19,91.36,91.52,91.67,91.8,91.92,91.98,92.04,92.09,92.14,92.19,92.24,92.29,92.34,92.4,92.46,92.52,92.58,92.6,92.63,92.66,92.69,92.72,92.75,92.78,92.81,92.84,92.87,92.9,92.94,92.95,92.96,92.98,93,93.03,93.06,93.09,93.12,93.15,93.18,93.22,93.26,NaN,NaN,NaN,NaN,NaN
20081007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.06,88.71,88.4,88.45,88.56,88.76,89.05,89.36,89.67,89.99,90.3,90.61,90.94,91.27,91.56,91.82,92.08,92.33,92.57,92.8,93.02,93.22,93.41,93.59,93.75,93.87,93.94,94,94.05,94.1,94.15,94.2,94.25,94.3,94.35,94.41,94.47,94.53,94.55,94.58,94.61,94.64,94.67,94.7,94.73,94.76,94.79,94.82,94.85,94.89,94.9,94.91,94.93,94.95,94.98,95.01,95.04,95.07,95.1,95.13,95.17,95.21,NaN,NaN,NaN,NaN,NaN
20081008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.95,88.43,88.48,88.59,88.73,88.91,89.17,89.43,89.71,90,90.3,90.61,90.92,91.23,91.52,91.78,92.04,92.29,92.53,92.76,92.98,93.18,93.37,93.55,93.71,93.83,93.93,94.02,94.1,94.18,94.26,94.33,94.4,94.46,94.52,94.59,94.66,94.73,94.76,94.79,94.82,94.85,94.88,94.91,94.94,94.97,95,95.04,95.08,95.12,95.14,95.16,95.18,95.2,95.23,95.26,95.29,95.32,95.35,95.39,95.43,95.47,NaN,NaN,NaN,NaN,NaN
20081009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.59,86.62,86.91,87.19,87.48,87.78,88.1,88.4,88.71,89.02,89.33,89.65,89.97,90.29,90.59,90.87,91.15,91.42,91.66,91.89,92.1,92.3,92.49,92.67,92.82,92.93,93.03,93.12,93.19,93.26,93.33,93.39,93.45,93.5,93.55,93.61,93.67,93.73,93.76,93.79,93.82,93.84,93.86,93.88,93.9,93.92,93.94,93.97,94,94.03,94.05,94.07,94.08,94.09,94.11,94.13,94.15,94.17,94.19,94.22,94.25,94.28,NaN,NaN,NaN,NaN,NaN
20081010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.7,77.99,78.34,78.79,79.27,79.77,80.22,80.65,81.06,81.46,81.85,82.24,82.63,83.02,83.4,83.76,84.12,84.47,84.79,85.1,85.38,85.65,85.91,86.16,86.38,86.56,86.68,86.79,86.88,86.97,87.06,87.14,87.22,87.29,87.36,87.44,87.52,87.6,87.63,87.66,87.69,87.71,87.73,87.75,87.77,87.79,87.81,87.84,87.87,87.9,87.92,87.94,87.95,87.96,87.98,88,88.02,88.04,88.06,88.09,88.12,88.15,NaN,NaN,NaN,NaN,NaN
20081013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.19,81.68,82.04,82.42,82.8,83.21,83.63,84.04,84.44,84.82,85.19,85.56,85.92,86.28,86.61,86.93,87.25,87.54,87.81,88.06,88.27,88.48,88.68,88.84,88.99,89.1,89.16,89.26,89.34,89.42,89.5,89.56,89.62,89.67,89.72,89.78,89.84,89.9,89.93,89.96,89.98,89.99,90,90.01,90.02,90.03,90.04,90.06,90.08,90.1,90.11,90.12,90.12,90.12,90.13,90.14,90.15,90.16,90.17,90.19,90.22,90.25,NaN,NaN,NaN,NaN,NaN
20081014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.63,78.95,79.33,79.78,80.21,80.64,81.08,81.51,81.94,82.35,82.75,83.15,83.53,83.91,84.25,84.58,84.91,85.21,85.49,85.75,85.97,86.19,86.4,86.57,86.73,86.85,86.91,87.02,87.11,87.2,87.29,87.37,87.43,87.49,87.55,87.62,87.69,87.76,87.79,87.82,87.84,87.85,87.86,87.87,87.88,87.89,87.9,87.92,87.94,87.96,87.97,87.98,87.98,87.98,87.99,88,88.01,88.02,88.03,88.05,88.08,88.11,NaN,NaN,NaN,NaN,NaN
